name,date,open,high,low,close,volume
murphy,2019-11-20,0.01,0.01,0.01,0.01,0
delaney,2019-11-20,0.01,0.01,0.01,0.01,0
winfrey,2019-11-20,0.01,0.01,0.01,0.01,200
o_rourke,2019-11-20,0.01,0.01,0.01,0.01,115
clinton,2019-11-20,0.07,0.08,0.06,0.06,10037
s_brown,2019-11-20,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-20,0.08,0.1,0.07,0.09,31190
yang,2019-11-20,0.08,0.09,0.08,0.08,12236
buttigieg,2019-11-20,0.2,0.22,0.19,0.22,49645
castro,2019-11-20,0.01,0.01,0.01,0.01,103
gabbard,2019-11-20,0.04,0.04,0.02,0.03,85056
hickenlooper,2019-11-20,0.01,0.01,0.01,0.01,0
inslee,2019-11-20,0.01,0.01,0.01,0.01,0
bullock,2019-11-20,0.01,0.01,0.01,0.01,0
bennet,2019-11-20,0.01,0.01,0.01,0.01,1000
williamson,2019-11-20,0.01,0.01,0.01,0.01,100
ryan,2019-11-20,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-20,0.01,0.01,0.01,0.01,0
swalwell,2019-11-20,0.01,0.01,0.01,0.01,0
steyer,2019-11-20,0.01,0.01,0.01,0.01,6300
patrick,2019-11-20,0.01,0.03,0.01,0.01,80266
sanders,2019-11-21,0.14,0.15000000000000002,0.13,0.15000000000000002,25526
booker,2019-11-21,0.02,0.02,0.01,0.01,25543
harris,2019-11-21,0.02,0.04,0.02,0.03,44893
gillibrand,2019-11-21,0.01,0.01,0.01,0.01,0
biden,2019-11-21,0.21000000000000002,0.23,0.2,0.21000000000000002,26508
warren,2019-11-21,0.25,0.27,0.25,0.25,15310
cuomo,2019-11-21,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-21,0.01,0.01,0.01,0.01,0
kaine,2019-11-21,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-21,0.03,0.04,0.02,0.03,25078
johnson,2019-11-21,0.01,0.01,0.01,0.01,0
brown,2019-11-21,0.01,0.01,0.01,0.01,0
murphy,2019-11-21,0.01,0.01,0.01,0.01,0
delaney,2019-11-21,0.01,0.01,0.01,0.01,0
winfrey,2019-11-21,0.01,0.01,0.01,0.01,10
o_rourke,2019-11-21,0.01,0.01,0.01,0.01,176
clinton,2019-11-21,0.06,0.08,0.06,0.07,22745
s_brown,2019-11-21,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-21,0.09,0.12000000000000001,0.08,0.09,67673
yang,2019-11-21,0.08,0.09,0.08,0.08,22629
buttigieg,2019-11-21,0.22,0.24000000000000002,0.21000000000000002,0.23,30962
castro,2019-11-21,0.01,0.01,0.01,0.01,4
gabbard,2019-11-21,0.03,0.03,0.02,0.03,24180
hickenlooper,2019-11-21,0.01,0.01,0.01,0.01,0
inslee,2019-11-21,0.01,0.01,0.01,0.01,0
bullock,2019-11-21,0.01,0.01,0.01,0.01,0
bennet,2019-11-21,0.01,0.01,0.01,0.01,0
williamson,2019-11-21,0.01,0.01,0.01,0.01,859
ryan,2019-11-21,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-21,0.01,0.01,0.01,0.01,0
swalwell,2019-11-21,0.01,0.01,0.01,0.01,0
steyer,2019-11-21,0.01,0.01,0.01,0.01,599
patrick,2019-11-21,0.01,0.02,0.01,0.01,33059
sanders,2019-11-22,0.15000000000000002,0.16,0.15000000000000002,0.16,8955
booker,2019-11-22,0.01,0.02,0.01,0.02,10645
harris,2019-11-22,0.03,0.04,0.03,0.03,7380
gillibrand,2019-11-22,0.01,0.01,0.01,0.01,0
biden,2019-11-22,0.21000000000000002,0.23,0.2,0.22,25678
warren,2019-11-22,0.25,0.26,0.23,0.23,18455
cuomo,2019-11-22,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-22,0.01,0.01,0.01,0.01,0
kaine,2019-11-22,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-22,0.03,0.04,0.02,0.03,6972
johnson,2019-11-22,0.01,0.01,0.01,0.01,0
brown,2019-11-22,0.01,0.01,0.01,0.01,0
murphy,2019-11-22,0.01,0.01,0.01,0.01,0
delaney,2019-11-22,0.01,0.01,0.01,0.01,0
winfrey,2019-11-22,0.01,0.01,0.01,0.01,0
o_rourke,2019-11-22,0.01,0.01,0.01,0.01,8
clinton,2019-11-22,0.07,0.08,0.05,0.07,30021
s_brown,2019-11-22,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-22,0.09,0.13,0.09,0.12000000000000001,45845
yang,2019-11-22,0.08,0.09,0.07,0.08,20266
buttigieg,2019-11-22,0.23,0.23,0.22,0.22,22142
castro,2019-11-22,0.01,0.01,0.01,0.01,5
gabbard,2019-11-22,0.03,0.03,0.02,0.03,6554
hickenlooper,2019-11-22,0.01,0.01,0.01,0.01,0
inslee,2019-11-22,0.01,0.01,0.01,0.01,0
bullock,2019-11-22,0.01,0.01,0.01,0.01,10177
bennet,2019-11-22,0.01,0.01,0.01,0.01,3000
williamson,2019-11-22,0.01,0.01,0.01,0.01,0
ryan,2019-11-22,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-22,0.01,0.01,0.01,0.01,0
swalwell,2019-11-22,0.01,0.01,0.01,0.01,0
steyer,2019-11-22,0.01,0.01,0.01,0.01,16
patrick,2019-11-22,0.01,0.02,0.01,0.01,30946
sanders,2019-11-23,0.16,0.16,0.14,0.15000000000000002,6667
booker,2019-11-23,0.02,0.02,0.01,0.02,6588
harris,2019-11-23,0.03,0.04,0.03,0.04,5614
gillibrand,2019-11-23,0.01,0.01,0.01,0.01,0
biden,2019-11-23,0.22,0.23,0.22,0.23,14818
warren,2019-11-23,0.23,0.24000000000000002,0.23,0.24000000000000002,10371
cuomo,2019-11-23,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-23,0.01,0.01,0.01,0.01,0
kaine,2019-11-23,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-23,0.03,0.04,0.02,0.02,11426
johnson,2019-11-23,0.01,0.01,0.01,0.01,9999
brown,2019-11-23,0.01,0.01,0.01,0.01,0
murphy,2019-11-23,0.01,0.01,0.01,0.01,0
delaney,2019-11-23,0.01,0.01,0.01,0.01,0
winfrey,2019-11-23,0.01,0.01,0.01,0.01,110
o_rourke,2019-11-23,0.01,0.01,0.01,0.01,0
clinton,2019-11-23,0.07,0.08,0.05,0.07,21449
s_brown,2019-11-23,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-23,0.12000000000000001,0.12000000000000001,0.1,0.11,38805
yang,2019-11-23,0.08,0.08,0.07,0.07,8677
buttigieg,2019-11-23,0.22,0.23,0.2,0.21000000000000002,19439
castro,2019-11-23,0.01,0.01,0.01,0.01,0
gabbard,2019-11-23,0.03,0.03,0.02,0.03,11861
hickenlooper,2019-11-23,0.01,0.01,0.01,0.01,262
inslee,2019-11-23,0.01,0.01,0.01,0.01,0
bullock,2019-11-23,0.01,0.01,0.01,0.01,5000
bennet,2019-11-23,0.01,0.01,0.01,0.01,0
williamson,2019-11-23,0.01,0.01,0.01,0.01,0
ryan,2019-11-23,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-23,0.01,0.01,0.01,0.01,0
swalwell,2019-11-23,0.01,0.01,0.01,0.01,0
steyer,2019-11-23,0.01,0.01,0.01,0.01,9550
patrick,2019-11-23,0.01,0.02,0.01,0.02,29663
sanders,2019-11-24,0.15000000000000002,0.16,0.15000000000000002,0.16,11552
booker,2019-11-24,0.02,0.02,0.01,0.01,16075
harris,2019-11-24,0.04,0.04,0.03,0.03,16930
gillibrand,2019-11-24,0.01,0.01,0.01,0.01,0
biden,2019-11-24,0.23,0.24000000000000002,0.22,0.24000000000000002,15667
warren,2019-11-24,0.24000000000000002,0.24000000000000002,0.22,0.23,14484
cuomo,2019-11-24,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-24,0.01,0.01,0.01,0.01,0
kaine,2019-11-24,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-24,0.02,0.04,0.02,0.03,9657
johnson,2019-11-24,0.01,0.01,0.01,0.01,0
brown,2019-11-24,0.01,0.01,0.01,0.01,0
murphy,2019-11-24,0.01,0.01,0.01,0.01,0
delaney,2019-11-24,0.01,0.01,0.01,0.01,0
winfrey,2019-11-24,0.01,0.01,0.01,0.01,250
o_rourke,2019-11-24,0.01,0.01,0.01,0.01,0
clinton,2019-11-24,0.07,0.07,0.05,0.06,21622
s_brown,2019-11-24,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-24,0.11,0.15000000000000002,0.11,0.12000000000000001,82539
yang,2019-11-24,0.07,0.08,0.07,0.07,15841
buttigieg,2019-11-24,0.21000000000000002,0.22,0.19,0.2,16150
castro,2019-11-24,0.01,0.01,0.01,0.01,0
gabbard,2019-11-24,0.03,0.03,0.02,0.03,21662
hickenlooper,2019-11-24,0.01,0.01,0.01,0.01,0
inslee,2019-11-24,0.01,0.01,0.01,0.01,0
bullock,2019-11-24,0.01,0.01,0.01,0.01,2458
bennet,2019-11-24,0.01,0.01,0.01,0.01,0
williamson,2019-11-24,0.01,0.01,0.01,0.01,10
ryan,2019-11-24,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-24,0.01,0.01,0.01,0.01,0
swalwell,2019-11-24,0.01,0.01,0.01,0.01,0
steyer,2019-11-24,0.01,0.01,0.01,0.01,956
patrick,2019-11-24,0.02,0.02,0.01,0.01,17637
sanders,2019-11-25,0.16,0.17,0.15000000000000002,0.16,12889
booker,2019-11-25,0.01,0.01,0.01,0.01,2954
harris,2019-11-25,0.03,0.04,0.03,0.03,12473
gillibrand,2019-11-25,0.01,0.01,0.01,0.01,1
biden,2019-11-25,0.24000000000000002,0.24000000000000002,0.22,0.24000000000000002,7719
warren,2019-11-25,0.23,0.23,0.21000000000000002,0.22,12460
cuomo,2019-11-25,0.01,0.01,0.01,0.01,1
zuckerberg,2019-11-25,0.01,0.01,0.01,0.01,0
kaine,2019-11-25,0.01,0.01,0.01,0.01,1
klobuchar,2019-11-25,0.03,0.03,0.02,0.02,11113
johnson,2019-11-25,0.01,0.01,0.01,0.01,0
brown,2019-11-25,0.01,0.01,0.01,0.01,0
murphy,2019-11-25,0.01,0.01,0.01,0.01,0
delaney,2019-11-25,0.01,0.01,0.01,0.01,0
winfrey,2019-11-25,0.01,0.01,0.01,0.01,0
o_rourke,2019-11-25,0.01,0.01,0.01,0.01,0
clinton,2019-11-25,0.06,0.06,0.04,0.06,17473
s_brown,2019-11-25,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-25,0.12000000000000001,0.15000000000000002,0.11,0.11,65766
yang,2019-11-25,0.07,0.08,0.07,0.08,8768
buttigieg,2019-11-25,0.2,0.21000000000000002,0.18,0.18,17447
castro,2019-11-25,0.01,0.01,0.01,0.01,0
gabbard,2019-11-25,0.03,0.03,0.02,0.02,2406
hickenlooper,2019-11-25,0.01,0.01,0.01,0.01,0
inslee,2019-11-25,0.01,0.01,0.01,0.01,0
bullock,2019-11-25,0.01,0.01,0.01,0.01,0
bennet,2019-11-25,0.01,0.01,0.01,0.01,0
williamson,2019-11-25,0.01,0.01,0.01,0.01,0
ryan,2019-11-25,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-25,0.01,0.01,0.01,0.01,0
swalwell,2019-11-25,0.01,0.01,0.01,0.01,0
steyer,2019-11-25,0.01,0.01,0.01,0.01,4822
patrick,2019-11-25,0.01,0.02,0.01,0.01,14733
sanders,2019-11-26,0.16,0.17,0.15000000000000002,0.16,19903
booker,2019-11-26,0.01,0.02,0.01,0.01,9010
harris,2019-11-26,0.03,0.04,0.03,0.03,18589
gillibrand,2019-11-26,0.01,0.01,0.01,0.01,0
biden,2019-11-26,0.24000000000000002,0.26,0.23,0.25,29540
warren,2019-11-26,0.22,0.22,0.17,0.18,36152
cuomo,2019-11-26,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-26,0.01,0.01,0.01,0.01,0
kaine,2019-11-26,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-26,0.02,0.03,0.02,0.03,8547
johnson,2019-11-26,0.01,0.01,0.01,0.01,1
brown,2019-11-26,0.01,0.01,0.01,0.01,0
murphy,2019-11-26,0.01,0.01,0.01,0.01,0
delaney,2019-11-26,0.01,0.01,0.01,0.01,0
winfrey,2019-11-26,0.01,0.01,0.01,0.01,0
o_rourke,2019-11-26,0.01,0.01,0.01,0.01,115
clinton,2019-11-26,0.06,0.06,0.05,0.06,16469
s_brown,2019-11-26,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-26,0.11,0.15000000000000002,0.1,0.11,47262
yang,2019-11-26,0.08,0.08,0.07,0.08,11869
buttigieg,2019-11-26,0.18,0.21000000000000002,0.18,0.21000000000000002,48245
castro,2019-11-26,0.01,0.01,0.01,0.01,0
gabbard,2019-11-26,0.02,0.03,0.02,0.03,6688
hickenlooper,2019-11-26,0.01,0.01,0.01,0.01,0
inslee,2019-11-26,0.01,0.01,0.01,0.01,0
bullock,2019-11-26,0.01,0.02,0.01,0.01,8107
bennet,2019-11-26,0.01,0.01,0.01,0.01,0
williamson,2019-11-26,0.01,0.01,0.01,0.01,0
ryan,2019-11-26,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-26,0.01,0.01,0.01,0.01,0
swalwell,2019-11-26,0.01,0.01,0.01,0.01,0
steyer,2019-11-26,0.01,0.01,0.01,0.01,7859
patrick,2019-11-26,0.01,0.02,0.01,0.01,16828
sanders,2019-11-27,0.16,0.18,0.15000000000000002,0.17,19362
booker,2019-11-27,0.01,0.01,0.01,0.01,1835
harris,2019-11-27,0.03,0.04,0.03,0.03,15053
gillibrand,2019-11-27,0.01,0.01,0.01,0.01,0
biden,2019-11-27,0.25,0.27,0.25,0.27,21197
warren,2019-11-27,0.18,0.19,0.17,0.17,26800
cuomo,2019-11-27,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-27,0.01,0.01,0.01,0.01,0
kaine,2019-11-27,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-27,0.03,0.03,0.02,0.03,20140
johnson,2019-11-27,0.01,0.01,0.01,0.01,0
brown,2019-11-27,0.01,0.01,0.01,0.01,0
murphy,2019-11-27,0.01,0.01,0.01,0.01,0
delaney,2019-11-27,0.01,0.01,0.01,0.01,0
winfrey,2019-11-27,0.01,0.01,0.01,0.01,6724
o_rourke,2019-11-27,0.01,0.01,0.01,0.01,875
clinton,2019-11-27,0.06,0.07,0.05,0.05,21620
s_brown,2019-11-27,0.01,0.01,0.01,0.01,3000
bloomberg,2019-11-27,0.11,0.13,0.1,0.11,30169
yang,2019-11-27,0.08,0.08,0.07,0.08,6139
buttigieg,2019-11-27,0.21000000000000002,0.21000000000000002,0.19,0.21000000000000002,18811
castro,2019-11-27,0.01,0.01,0.01,0.01,825
gabbard,2019-11-27,0.03,0.03,0.02,0.03,35395
hickenlooper,2019-11-27,0.01,0.01,0.01,0.01,0
inslee,2019-11-27,0.01,0.01,0.01,0.01,0
bullock,2019-11-27,0.01,0.02,0.01,0.01,2613
bennet,2019-11-27,0.01,0.01,0.01,0.01,0
williamson,2019-11-27,0.01,0.01,0.01,0.01,0
ryan,2019-11-27,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-27,0.01,0.01,0.01,0.01,0
swalwell,2019-11-27,0.01,0.01,0.01,0.01,0
steyer,2019-11-27,0.01,0.01,0.01,0.01,4552
patrick,2019-11-27,0.01,0.02,0.01,0.01,38093
sanders,2019-11-28,0.17,0.18,0.16,0.17,1914
booker,2019-11-28,0.01,0.01,0.01,0.01,2579
harris,2019-11-28,0.03,0.04,0.03,0.03,10654
gillibrand,2019-11-28,0.01,0.01,0.01,0.01,0
biden,2019-11-28,0.27,0.27,0.25,0.25,5557
warren,2019-11-28,0.17,0.19,0.17,0.19,7596
cuomo,2019-11-28,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-28,0.01,0.01,0.01,0.01,0
kaine,2019-11-28,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-28,0.03,0.03,0.02,0.02,10454
johnson,2019-11-28,0.01,0.01,0.01,0.01,0
brown,2019-11-28,0.01,0.01,0.01,0.01,0
murphy,2019-11-28,0.01,0.01,0.01,0.01,0
delaney,2019-11-28,0.01,0.01,0.01,0.01,0
winfrey,2019-11-28,0.01,0.01,0.01,0.01,0
o_rourke,2019-11-28,0.01,0.01,0.01,0.01,93
clinton,2019-11-28,0.05,0.06,0.05,0.06,3722
s_brown,2019-11-28,0.01,0.01,0.01,0.01,200
bloomberg,2019-11-28,0.11,0.13,0.11,0.13,5804
yang,2019-11-28,0.08,0.08,0.07,0.08,8279
buttigieg,2019-11-28,0.21000000000000002,0.21000000000000002,0.2,0.2,10262
castro,2019-11-28,0.01,0.01,0.01,0.01,0
gabbard,2019-11-28,0.03,0.03,0.02,0.03,2331
hickenlooper,2019-11-28,0.01,0.01,0.01,0.01,0
inslee,2019-11-28,0.01,0.01,0.01,0.01,0
bullock,2019-11-28,0.01,0.01,0.01,0.01,0
bennet,2019-11-28,0.01,0.01,0.01,0.01,110
williamson,2019-11-28,0.01,0.01,0.01,0.01,0
ryan,2019-11-28,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-28,0.01,0.01,0.01,0.01,0
swalwell,2019-11-28,0.01,0.01,0.01,0.01,0
steyer,2019-11-28,0.01,0.01,0.01,0.01,150
patrick,2019-11-28,0.01,0.02,0.01,0.02,6065
sanders,2019-11-29,0.17,0.18,0.16,0.18,7834
booker,2019-11-29,0.01,0.01,0.01,0.01,6208
harris,2019-11-29,0.03,0.04,0.03,0.03,21542
gillibrand,2019-11-29,0.01,0.01,0.01,0.01,0
biden,2019-11-29,0.25,0.27,0.25,0.26,5176
warren,2019-11-29,0.19,0.19,0.17,0.18,8883
cuomo,2019-11-29,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-29,0.01,0.01,0.01,0.01,0
kaine,2019-11-29,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-29,0.02,0.04,0.02,0.03,27829
johnson,2019-11-29,0.01,0.01,0.01,0.01,0
brown,2019-11-29,0.01,0.01,0.01,0.01,0
murphy,2019-11-29,0.01,0.01,0.01,0.01,0
delaney,2019-11-29,0.01,0.01,0.01,0.01,0
winfrey,2019-11-29,0.01,0.01,0.01,0.01,0
o_rourke,2019-11-29,0.01,0.01,0.01,0.01,0
clinton,2019-11-29,0.06,0.06,0.05,0.06,1687
s_brown,2019-11-29,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-29,0.13,0.13,0.11,0.12000000000000001,5678
yang,2019-11-29,0.08,0.08,0.07,0.07,2288
buttigieg,2019-11-29,0.2,0.21000000000000002,0.19,0.2,4475
castro,2019-11-29,0.01,0.01,0.01,0.01,5000
gabbard,2019-11-29,0.03,0.03,0.02,0.02,1717
hickenlooper,2019-11-29,0.01,0.01,0.01,0.01,0
inslee,2019-11-29,0.01,0.01,0.01,0.01,0
bullock,2019-11-29,0.01,0.01,0.01,0.01,0
bennet,2019-11-29,0.01,0.01,0.01,0.01,0
williamson,2019-11-29,0.01,0.01,0.01,0.01,0
ryan,2019-11-29,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-29,0.01,0.01,0.01,0.01,0
swalwell,2019-11-29,0.01,0.01,0.01,0.01,0
steyer,2019-11-29,0.01,0.01,0.01,0.01,13
patrick,2019-11-29,0.02,0.02,0.01,0.01,7698
sanders,2019-11-30,0.18,0.18,0.17,0.17,6140
booker,2019-11-30,0.01,0.01,0.01,0.01,4385
harris,2019-11-30,0.03,0.04,0.03,0.03,19180
gillibrand,2019-11-30,0.01,0.01,0.01,0.01,0
biden,2019-11-30,0.26,0.27,0.25,0.25,3757
warren,2019-11-30,0.18,0.19,0.18,0.18,8774
cuomo,2019-11-30,0.01,0.01,0.01,0.01,1
zuckerberg,2019-11-30,0.01,0.01,0.01,0.01,0
kaine,2019-11-30,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-30,0.03,0.04,0.02,0.02,10090
johnson,2019-11-30,0.01,0.01,0.01,0.01,0
brown,2019-11-30,0.01,0.01,0.01,0.01,0
murphy,2019-11-30,0.01,0.01,0.01,0.01,0
delaney,2019-11-30,0.01,0.01,0.01,0.01,0
winfrey,2019-11-30,0.01,0.01,0.01,0.01,0
o_rourke,2019-11-30,0.01,0.01,0.01,0.01,4
clinton,2019-11-30,0.06,0.06,0.05,0.06,4598
s_brown,2019-11-30,0.01,0.01,0.01,0.01,1000
bloomberg,2019-11-30,0.12000000000000001,0.13,0.11,0.11,12630
yang,2019-11-30,0.07,0.08,0.07,0.07,1269
buttigieg,2019-11-30,0.2,0.2,0.19,0.19,5283
castro,2019-11-30,0.01,0.01,0.01,0.01,3000
gabbard,2019-11-30,0.02,0.03,0.02,0.02,2772
hickenlooper,2019-11-30,0.01,0.01,0.01,0.01,0
inslee,2019-11-30,0.01,0.01,0.01,0.01,0
bullock,2019-11-30,0.01,0.01,0.01,0.01,0
bennet,2019-11-30,0.01,0.01,0.01,0.01,0
williamson,2019-11-30,0.01,0.01,0.01,0.01,5
ryan,2019-11-30,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-30,0.01,0.01,0.01,0.01,0
swalwell,2019-11-30,0.01,0.01,0.01,0.01,0
steyer,2019-11-30,0.01,0.01,0.01,0.01,960
patrick,2019-11-30,0.01,0.02,0.01,0.01,1069
sanders,2019-12-01,0.17,0.18,0.17,0.18,8260
booker,2019-12-01,0.01,0.01,0.01,0.01,543
harris,2019-12-01,0.03,0.04,0.03,0.03,12344
gillibrand,2019-12-01,0.01,0.01,0.01,0.01,0
biden,2019-12-01,0.25,0.27,0.25,0.26,8035
warren,2019-12-01,0.18,0.19,0.17,0.19,7177
cuomo,2019-12-01,0.01,0.01,0.01,0.01,0
zuckerberg,2019-12-01,0.01,0.01,0.01,0.01,0
kaine,2019-12-01,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-01,0.02,0.04,0.02,0.03,20382
johnson,2019-12-01,0.01,0.01,0.01,0.01,0
brown,2019-12-01,0.01,0.01,0.01,0.01,0
murphy,2019-12-01,0.01,0.01,0.01,0.01,0
delaney,2019-12-01,0.01,0.01,0.01,0.01,0
winfrey,2019-12-01,0.01,0.01,0.01,0.01,3
o_rourke,2019-12-01,0.01,0.01,0.01,0.01,0
clinton,2019-12-01,0.06,0.06,0.05,0.06,9513
s_brown,2019-12-01,0.01,0.01,0.01,0.01,0
bloomberg,2019-12-01,0.11,0.12000000000000001,0.11,0.12000000000000001,21674
yang,2019-12-01,0.07,0.08,0.07,0.07,10830
buttigieg,2019-12-01,0.19,0.21000000000000002,0.19,0.19,9389
castro,2019-12-01,0.01,0.01,0.01,0.01,3000
gabbard,2019-12-01,0.02,0.03,0.02,0.02,3199
hickenlooper,2019-12-01,0.01,0.01,0.01,0.01,0
inslee,2019-12-01,0.01,0.01,0.01,0.01,0
bullock,2019-12-01,0.01,0.01,0.01,0.01,840
bennet,2019-12-01,0.01,0.01,0.01,0.01,0
williamson,2019-12-01,0.01,0.01,0.01,0.01,0
ryan,2019-12-01,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-01,0.01,0.01,0.01,0.01,0
swalwell,2019-12-01,0.01,0.01,0.01,0.01,0
steyer,2019-12-01,0.01,0.01,0.01,0.01,0
patrick,2019-12-01,0.01,0.02,0.01,0.01,5682
sanders,2019-12-02,0.18,0.18,0.16,0.18,14871
booker,2019-12-02,0.01,0.01,0.01,0.01,4302
harris,2019-12-02,0.03,0.04,0.03,0.03,10866
gillibrand,2019-12-02,0.01,0.01,0.01,0.01,100
biden,2019-12-02,0.26,0.27,0.25,0.27,11748
warren,2019-12-02,0.19,0.19,0.17,0.18,13365
cuomo,2019-12-02,0.01,0.01,0.01,0.01,0
zuckerberg,2019-12-02,0.01,0.01,0.01,0.01,0
kaine,2019-12-02,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-02,0.03,0.04,0.02,0.03,14155
johnson,2019-12-02,0.01,0.01,0.01,0.01,0
brown,2019-12-02,0.01,0.01,0.01,0.01,0
murphy,2019-12-02,0.01,0.01,0.01,0.01,0
delaney,2019-12-02,0.01,0.01,0.01,0.01,0
winfrey,2019-12-02,0.01,0.01,0.01,0.01,1591
o_rourke,2019-12-02,0.01,0.01,0.01,0.01,197
clinton,2019-12-02,0.06,0.06,0.05,0.06,7170
s_brown,2019-12-02,0.01,0.01,0.01,0.01,0
bloomberg,2019-12-02,0.12000000000000001,0.12000000000000001,0.11,0.12000000000000001,18496
yang,2019-12-02,0.07,0.09,0.07,0.08,22476
buttigieg,2019-12-02,0.19,0.21000000000000002,0.19,0.2,11447
castro,2019-12-02,0.01,0.01,0.01,0.01,3196
gabbard,2019-12-02,0.02,0.03,0.02,0.02,4112
hickenlooper,2019-12-02,0.01,0.01,0.01,0.01,0
inslee,2019-12-02,0.01,0.01,0.01,0.01,0
bullock,2019-12-02,0.01,0.01,0.01,0.01,0
bennet,2019-12-02,0.01,0.01,0.01,0.01,0
williamson,2019-12-02,0.01,0.01,0.01,0.01,741
ryan,2019-12-02,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-02,0.01,0.01,0.01,0.01,0
swalwell,2019-12-02,0.01,0.01,0.01,0.01,0
steyer,2019-12-02,0.01,0.01,0.01,0.01,1201
patrick,2019-12-02,0.01,0.02,0.01,0.01,14347
sanders,2019-12-03,0.18,0.18,0.17,0.17,16750
booker,2019-12-03,0.01,0.02,0.01,0.01,120759
harris,2019-12-03,0.03,0.04,0.01,0.01,101527
gillibrand,2019-12-03,0.01,0.01,0.01,0.01,1
biden,2019-12-03,0.27,0.28,0.26,0.27,23775
warren,2019-12-03,0.18,0.19,0.17,0.18,16448
cuomo,2019-12-03,0.01,0.01,0.01,0.01,0
zuckerberg,2019-12-03,0.01,0.01,0.01,0.01,0
kaine,2019-12-03,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-03,0.03,0.04,0.02,0.03,31354
johnson,2019-12-03,0.01,0.01,0.01,0.01,1
brown,2019-12-03,0.01,0.01,0.01,0.01,0
murphy,2019-12-03,0.01,0.01,0.01,0.01,0
delaney,2019-12-03,0.01,0.01,0.01,0.01,0
winfrey,2019-12-03,0.01,0.02,0.01,0.01,117675
o_rourke,2019-12-03,0.01,0.01,0.01,0.01,34
clinton,2019-12-03,0.06,0.07,0.05,0.06,26898
s_brown,2019-12-03,0.01,0.01,0.01,0.01,4201
bloomberg,2019-12-03,0.12000000000000001,0.12000000000000001,0.11,0.11,54691
yang,2019-12-03,0.08,0.09,0.07,0.08,14419
buttigieg,2019-12-03,0.2,0.21000000000000002,0.19,0.2,16664
castro,2019-12-03,0.01,0.01,0.01,0.01,4614
gabbard,2019-12-03,0.02,0.03,0.02,0.03,9562
hickenlooper,2019-12-03,0.01,0.01,0.01,0.01,1
inslee,2019-12-03,0.01,0.01,0.01,0.01,1
bullock,2019-12-03,0.01,0.01,0.01,0.01,1
bennet,2019-12-03,0.01,0.01,0.01,0.01,2
williamson,2019-12-03,0.01,0.01,0.01,0.01,1
ryan,2019-12-03,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-03,0.01,0.01,0.01,0.01,0
swalwell,2019-12-03,0.01,0.01,0.01,0.01,0
steyer,2019-12-03,0.01,0.01,0.01,0.01,131288
patrick,2019-12-03,0.01,0.02,0.01,0.01,39247
sanders,2019-12-04,0.17,0.18,0.16,0.17,31464
booker,2019-12-04,0.01,0.02,0.01,0.01,13630
harris,2019-12-04,0.01,0.01,0.01,0.01,2023
gillibrand,2019-12-04,0.01,0.01,0.01,0.01,0
biden,2019-12-04,0.27,0.28,0.26,0.28,13496
warren,2019-12-04,0.18,0.19,0.17,0.18,14869
cuomo,2019-12-04,0.01,0.01,0.01,0.01,0
